url,rank,score,raw_score,grade,grade_reliable,coverage_note,total_findings,critical,high,medium,low,info,tests_run,modules_discovered,waf,page_is_representative,duration_seconds,findings_by_scout,ocsp_stapling
https://elcomercio.es,36046,0,-7.0,F,True,,42,0,4,17,13,8,10,10,,True,5.31,"{""test_03_cookies"": 3, ""test_04_ssl_tls"": 8, ""test_05_security_headers"": 12, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 11, ""test_10_hallucinated_deps"": 1}",false
https://thefader.com,36320,23,23.0,F,True,,41,0,0,19,10,12,10,10,,True,8.23,"{""test_02_frontend_libs"": 11, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 10, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 6, ""test_10_hallucinated_deps"": 1}",false
https://securitybank.com,37003,94,94.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,0,0,3,3,2,10,Cloudflare,False,4.06,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://yourchain.info,37043,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.26,"{""test_07_email_security"": 3}",
https://monsanto.com,37068,95,95.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,2,0,0,1,0,1,1,10,,False,23.09,"{""test_07_email_security"": 2}",
https://limbuscompanyapi.com,37076,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.22,"{""test_07_email_security"": 3}",
https://mha.gov.in,37439,63,63.0,D,False,Grade may be unreliable: only 9/10 scan modules completed.,27,0,1,3,12,11,9,10,,True,50.71,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://4plebs.org,37767,31,31.0,F,True,,27,0,3,2,11,11,10,10,Cloudflare,True,3.49,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://vzconnect.com,37932,0,-10.0,F,True,,47,0,3,9,15,20,10,10,Cloudflare,True,42.26,"{""test_03_cookies"": 9, ""test_04_ssl_tls"": 3, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 15, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://adalyser.com,38585,26,26.0,F,True,,54,0,2,9,13,30,10,10,,True,5.17,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 4, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 23, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 4, ""test_10_hallucinated_deps"": 1}",false
https://cludo.com,38611,34,34.0,F,True,,37,0,3,3,19,12,10,10,,True,5.8,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 9, ""test_10_hallucinated_deps"": 1}",false
https://ekir.de,38903,53,53.0,F,True,,27,0,2,5,12,8,10,10,,True,48.9,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 3, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 4, ""test_10_hallucinated_deps"": 1}",false
https://musicradio.com,39394,0,-12.0,F,True,,81,0,6,27,17,31,10,10,Cloudflare,True,8.41,"{""test_02_frontend_libs"": 2, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 23, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 32, ""test_10_hallucinated_deps"": 1}",false
https://giacom.net,39695,85,85.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,2,0,1,0,0,1,1,10,,False,22.96,"{""test_07_email_security"": 2}",
https://x10.mx,39728,51,51.0,F,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,8,0,3,0,2,3,2,10,,False,7.98,"{""test_04_ssl_tls"": 6, ""test_07_email_security"": 2}",false
https://free-blogz.com,39812,3,3.0,F,True,,30,0,5,2,12,11,10,10,Cloudflare,True,4.17,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://mangahere.cc,39862,0,-221.0,F,True,,83,0,5,47,21,10,10,10,Cloudflare,True,11.62,"{""test_02_frontend_libs"": 5, ""test_03_cookies"": 5, ""test_04_ssl_tls"": 40, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 10, ""test_10_hallucinated_deps"": 1}",false
https://armscontrol.org,40338,43,43.0,F,True,,27,0,2,4,11,10,10,10,Cloudflare,True,12.56,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 12, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://bristol.ru,40360,91,91.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,0,1,2,3,2,10,,False,3.68,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://flingster.com,40468,69,69.0,C,True,,27,0,0,3,14,10,10,10,Cloudflare,True,4.35,"{""test_02_frontend_libs"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://sayweee.com,40915,0,-109.0,F,True,,110,2,3,78,17,10,10,10,AWS CloudFront,True,11.75,"{""test_01_secrets"": 1, ""test_02_frontend_libs"": 1, ""test_03_cookies"": 18, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 67, ""test_10_hallucinated_deps"": 1}",false
https://cdns.su,41314,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.48,"{""test_07_email_security"": 3}",
https://edgedns.co,41576,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.87,"{""test_07_email_security"": 3}",
https://rittal.com,42275,43,43.0,F,True,,28,0,2,3,11,12,10,10,Cloudflare,True,4.99,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://grooveshark.com,42289,100,100.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,0,0,0,3,1,10,,False,0.82,"{""test_07_email_security"": 3}",
https://consumercellular.com,42345,94,94.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,7,0,0,0,3,4,2,10,Cloudflare,False,4.26,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 3}",false
https://litebox.ru,42476,81,81.0,B,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,1,0,2,3,2,10,,False,7.11,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://activosblog.com,42488,1,1.0,F,True,,29,0,5,2,12,10,10,10,Cloudflare,True,3.83,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://webfaction.com,42603,100,100.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,1,0,0,0,0,1,1,10,,False,6.8,"{""test_07_email_security"": 1}",
https://jizzberry.com,42681,1,1.0,F,True,,32,0,3,10,10,9,10,10,Cloudflare,True,3.82,"{""test_02_frontend_libs"": 3, ""test_03_cookies"": 7, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 9, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://veronap.republican,42683,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.28,"{""test_07_email_security"": 3}",
https://archeofuturae.com,43027,100,100.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,0,0,0,3,1,10,,False,36.31,"{""test_07_email_security"": 3}",
https://zuihuo.net,43355,66,66.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,7,0,2,0,2,3,2,10,,False,33.76,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 3}",false
https://ns-tech-ns.com,43371,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,44.01,"{""test_07_email_security"": 3}",
https://systemrequirementslab.com,43468,0,-4.0,F,True,,37,0,5,9,15,8,10,10,,True,9.29,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 9, ""test_10_hallucinated_deps"": 1}",false
https://pudding.cool,43770,26,26.0,F,True,,25,0,3,4,12,6,10,10,AWS CloudFront,True,4.18,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://moonlight-stream.org,44226,16,16.0,F,True,,29,0,3,5,11,10,10,10,Cloudflare,True,3.19,"{""test_02_frontend_libs"": 3, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://webdomaine.ca,44465,47,47.0,F,True,,48,0,2,1,15,30,10,10,,True,8.89,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 23, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://dealercenter.net,44541,100,100.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,1,0,0,0,0,1,1,10,,False,29.22,"{""test_07_email_security"": 1}",
https://phdns22.es,44659,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.29,"{""test_07_email_security"": 3}",
https://platon.sk,44853,0,-82.0,F,True,,47,0,8,10,13,16,10,10,,True,7.85,"{""test_01_secrets"": 2, ""test_02_frontend_libs"": 7, ""test_03_cookies"": 3, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 11, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://vidaxl.de,44998,31,31.0,F,True,,37,0,1,13,13,10,10,10,Cloudflare,True,11.13,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 7, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 12, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 5, ""test_10_hallucinated_deps"": 1}",false
https://genieedmp.com,45222,1,1.0,F,True,,27,0,5,2,12,8,10,10,,True,13.05,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://federation.edu.au,45677,64,64.0,D,True,,31,0,0,6,16,9,10,10,Cloudflare,True,7.92,"{""test_03_cookies"": 3, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 12, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 3, ""test_10_hallucinated_deps"": 1}",false
https://ghbtns.com,45773,46,46.0,F,True,,25,0,2,3,11,9,10,10,Cloudflare,True,3.54,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 12, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://umatex.com,45856,51,51.0,F,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,7,1,1,0,2,3,2,10,,False,5.33,"{""test_04_ssl_tls"": 6, ""test_07_email_security"": 1}",false
https://icourse163.org,46046,9,9.0,F,False,Grade may be unreliable: only 8/10 scan modules completed.,52,0,2,23,15,12,8,10,,True,63.43,"{""test_03_cookies"": 6, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 7, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 16, ""test_10_hallucinated_deps"": 1}",false
https://leadpages.net,46382,21,21.0,F,True,,50,0,3,25,13,9,10,10,Cloudflare,True,8.8,"{""test_02_frontend_libs"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 23, ""test_10_hallucinated_deps"": 1}",false
https://oneweb.pro,47084,0,-14.0,F,True,,33,0,4,10,12,7,10,10,,True,7.18,"{""test_02_frontend_libs"": 3, ""test_03_cookies"": 2, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://mgsreops.com,47348,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.28,"{""test_07_email_security"": 3}",
https://theclinic.cl,47579,26,26.0,F,False,Grade may be unreliable: only 9/10 scan modules completed.,39,0,3,13,13,10,9,10,Cloudflare,True,46.36,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 13, ""test_10_hallucinated_deps"": 1}",false
https://appboy.eu,47596,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.4,"{""test_07_email_security"": 3}",
https://swiftinternet.co.uk,48068,51,51.0,F,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,8,0,3,0,2,3,2,10,,False,5.22,"{""test_04_ssl_tls"": 6, ""test_07_email_security"": 2}",false
https://themepalace.com,48186,31,31.0,F,True,,33,0,3,7,12,11,10,10,Cloudflare,True,6.69,"{""test_01_secrets"": 1, ""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 6, ""test_10_hallucinated_deps"": 1}",false
https://xo.gr,48257,98,98.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,5,0,0,0,1,4,2,10,Cloudflare,False,3.93,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 1}",false
https://bizmoto-pay.com,48524,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.4,"{""test_07_email_security"": 3}",
https://una.ac.cr,49025,100,100.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,2,0,0,0,0,2,1,10,,False,22.58,"{""test_07_email_security"": 2}",
https://redmagic.gg,49286,3,3.0,F,True,,71,0,2,24,32,13,10,10,Cloudflare,True,9.91,"{""test_02_frontend_libs"": 4, ""test_03_cookies"": 6, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 11, ""test_06_info_disclosure"": 6, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 35, ""test_10_hallucinated_deps"": 1}",false
https://elasticnet.co,49372,95,95.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,2,0,0,1,0,1,1,10,,False,0.29,"{""test_07_email_security"": 2}",
https://rargb.to,49407,0,-16.0,F,True,,44,0,5,7,12,20,10,10,Cloudflare,True,3.91,"{""test_02_frontend_libs"": 3, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 13, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://bmw.it,49450,94,94.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,0,0,3,3,2,10,,False,20.22,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://zaxbys.com,49620,96,96.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,5,0,0,0,2,3,2,10,,False,4.31,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 1}",false
https://dnsunlimited.com,49732,38,38.0,F,True,,18,1,1,2,10,4,10,10,,True,12.64,"{""test_04_ssl_tls"": 2, ""test_05_security_headers"": 10, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://looksmax.org,49827,96,96.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,0,0,2,4,2,10,Cloudflare,False,3.42,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://lawgazette.co.uk,49853,0,-24.0,F,True,,36,0,5,10,14,7,10,10,,True,5.01,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 5, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 4, ""test_10_hallucinated_deps"": 1}",false
https://blum.com,50522,26,26.0,F,True,,47,0,2,7,13,25,10,10,,True,7.75,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 22, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://theopen.com,50693,28,28.0,F,True,,32,0,2,9,12,9,10,10,Akamai,True,6.11,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 4, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 3, ""test_10_hallucinated_deps"": 1}",false
https://373soft.ru,50751,0,-9.0,F,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,10,1,5,0,2,2,2,10,,False,6.06,"{""test_04_ssl_tls"": 7, ""test_07_email_security"": 3}",false
https://prommashkomplekt.kz,50854,19,19.0,F,True,,31,0,4,3,14,10,10,10,Cloudflare,True,5.74,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 4, ""test_10_hallucinated_deps"": 1}",false
https://dwz.cn,50893,11,11.0,F,True,,48,0,4,4,11,29,10,10,,True,18.64,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 20, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://liverpool.com,50922,0,-18.0,F,True,,43,0,3,11,15,14,10,10,AWS CloudFront,True,10.23,"{""test_01_secrets"": 1, ""test_02_frontend_libs"": 2, ""test_03_cookies"": 9, ""test_04_ssl_tls"": 3, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 10, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://light.com.br,51337,100,100.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,0,0,0,3,1,10,,False,11.52,"{""test_07_email_security"": 3}",
https://wifeo.com,51802,0,-19.0,F,True,,50,1,4,6,29,10,10,10,,True,7.03,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 20, ""test_10_hallucinated_deps"": 1}",false
https://cnb.cz,51901,0,-2.0,F,True,,43,0,3,12,11,17,10,10,,True,7.66,"{""test_02_frontend_libs"": 4, ""test_03_cookies"": 4, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 12, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 3, ""test_10_hallucinated_deps"": 1}",false
https://aebc.com,51960,100,100.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,1,0,0,0,0,1,1,10,,False,8.5,"{""test_07_email_security"": 1}",
https://electricimp.com,52744,16,16.0,F,True,,37,0,3,7,15,12,10,10,Cloudflare,True,6.1,"{""test_02_frontend_libs"": 4, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 5, ""test_10_hallucinated_deps"": 1}",false
https://allianz.at,52811,41,41.0,F,True,,32,0,2,4,14,12,10,10,Cloudflare,True,6.2,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 3, ""test_10_hallucinated_deps"": 1}",false
https://earth.li,53188,85,85.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,2,0,1,0,0,1,1,10,,False,0.37,"{""test_07_email_security"": 2}",
https://im-gb.com,53200,1,1.0,F,True,,27,0,5,3,12,7,10,10,,True,12.77,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://sixthtone.com,53212,11,11.0,F,True,,26,0,4,4,12,6,10,10,,True,16.79,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 3, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://bilendi.com,53252,46,46.0,F,True,,33,0,1,9,13,10,10,10,,True,7.59,"{""test_02_frontend_libs"": 5, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 3, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 5, ""test_10_hallucinated_deps"": 1}",false
https://bdc-services.net,53271,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.75,"{""test_07_email_security"": 3}",
https://ottvs.com.br,53304,61,61.0,D,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,9,0,2,1,2,4,2,10,,False,11.79,"{""test_04_ssl_tls"": 7, ""test_07_email_security"": 2}",false
https://hubdrive.tips,53781,0,-32.0,F,True,,38,0,6,12,11,9,10,10,Cloudflare,True,3.85,"{""test_02_frontend_libs"": 3, ""test_03_cookies"": 2, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 7, ""test_10_hallucinated_deps"": 1}",false
https://home.net,53889,36,36.0,F,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,9,0,4,0,2,3,2,10,,False,6.51,"{""test_04_ssl_tls"": 6, ""test_07_email_security"": 3}",false
https://gome.com.cn,54039,94,94.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,0,0,3,3,2,10,,False,13.9,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://harbor.systems,54147,80,80.0,B,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,1,1,0,1,1,10,,False,1.87,"{""test_07_email_security"": 3}",
https://kurs.com.ua,54816,91,91.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,0,1,2,3,2,10,Cloudflare,False,3.35,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://outlook.de,54967,38,38.0,F,True,,41,0,2,4,7,28,10,10,,True,5.34,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 8, ""test_06_info_disclosure"": 22, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
